X÷·,Y÷·,Z÷·
6138.210,6063.792,0.75
6127.375,6046.981,0.75
6116.414,6030.252,0.75
6105.322,6013.610,0.75
6094.102,5997.054,0.75
6082.751,5980.587,0.75
6071.265,5964.215,0.75
6059.619,5947.955,0.75
6047.777,5931.839,0.75
6035.705,5915.893,0.75
6023.357,5900.160,0.75
6010.751,5884.634,0.75
5997.890,5869.317,0.75
5984.789,5854.206,0.75
5971.474,5839.283,0.75
5957.986,5824.516,0.75
5944.357,5809.878,0.75
5930.602,5795.360,0.75
5916.750,5780.933,0.75
5902.819,5766.584,0.75
5888.820,5752.300,0.75
5874.763,5738.073,0.75
5860.657,5723.895,0.75
5846.500,5709.768,0.75
5832.280,5695.704,0.75
5817.985,5681.716,0.75
5803.602,5667.820,0.75
5789.120,5654.026,0.75
5774.531,5640.345,0.75
5759.831,5626.783,0.75
5745.017,5613.347,0.75
5730.087,5600.039,0.75
5715.046,5586.858,0.75
5699.889,5573.809,0.75
5684.614,5560.899,0.75
5669.215,5548.137,0.75
5653.686,5535.534,0.75
5638.020,5523.102,0.75
5622.207,5510.857,0.75
5606.240,5498.813,0.75
5590.112,5486.987,0.75
5573.817,5475.391,0.75
5557.350,5464.042,0.75
5540.706,5452.952,0.75
5523.877,5442.145,0.75
5506.862,5431.635,0.75
5489.695,5421.373,0.75
5472.403,5411.325,0.75
5455.011,5401.451,0.75
5437.542,5391.713,0.75
5420.020,5382.070,0.75
5402.469,5372.481,0.75
5384.903,5362.919,0.75
5367.301,5353.423,0.75
5349.635,5344.047,0.75
5331.879,5334.842,0.75
5314.013,5325.855,0.75
5296.018,5317.128,0.75
5277.884,5308.694,0.75
5259.608,5300.572,0.75
5241.204,5292.743,0.75
5222.695,5285.169,0.75
5204.095,5277.817,0.75
5185.417,5270.666,0.75
5166.670,5263.701,0.75
5147.857,5256.912,0.75
5128.983,5250.296,0.75
5110.033,5243.902,0.75
5090.972,5237.849,0.75
5071.770,5232.258,0.75
5052.384,5227.346,0.75
5032.856,5223.032,0.75
5013.219,5219.245,0.75
4993.502,5215.896,0.75
4973.727,5212.901,0.75
4953.913,5210.181,0.75
4934.066,5207.714,0.75
4914.191,5205.487,0.75
4894.292,5203.477,0.75
4874.374,5201.675,0.75
4854.438,5200.077,0.75
4834.487,5198.683,0.75
4814.523,5197.489,0.75
4794.547,5196.510,0.75
4774.561,5195.748,0.75
4754.570,5195.168,0.75
4734.574,5194.770,0.75
4714.576,5194.555,0.75
4694.576,5194.528,0.75
4674.577,5194.698,0.75
4654.581,5195.102,0.75
4634.591,5195.724,0.75
4614.610,5196.594,0.75
4594.644,5197.745,0.75
4574.698,5199.208,0.75
4554.780,5201.010,0.75
4534.898,5203.173,0.75
4515.061,5205.712,0.75
4495.276,5208.633,0.75
4475.552,5211.934,0.75
4455.894,5215.614,0.75
4436.312,5219.677,0.75
4416.816,5224.133,0.75
4397.417,5228.995,0.75
4378.130,5234.282,0.75
4358.971,5240.018,0.75
4339.963,5246.232,0.75
4321.129,5252.959,0.75
4302.498,5260.227,0.75
4284.090,5268.042,0.75
4265.926,5276.409,0.75
4248.033,5285.340,0.75
4230.445,5294.858,0.75
4213.208,5304.995,0.75
4196.380,5315.798,0.75
4180.044,5327.332,0.75
4164.432,5339.827,0.75
4149.551,5353.182,0.75
4135.617,5367.519,0.75
4122.692,5382.775,0.75
4110.869,5398.899,0.75
4100.046,5415.713,0.75
4090.399,5433.228,0.75
4081.775,5451.268,0.75
4074.312,5469.819,0.75
4067.939,5488.771,0.75
4062.658,5508.058,0.75
4058.517,5527.620,0.75
4055.380,5547.370,0.75
4053.376,5567.266,0.75
4052.279,5587.234,0.75
4052.256,5607.231,0.75
4053.074,5627.212,0.75
4054.840,5647.132,0.75
4057.353,5666.972,0.75
4060.519,5686.718,0.75
4064.330,5706.351,0.75
4068.623,5725.884,0.75
4073.316,5745.325,0.75
4078.362,5764.677,0.75
4083.730,5783.943,0.75
4089.402,5803.121,0.75
4095.375,5822.208,0.75
4101.659,5841.195,0.75
4108.320,5860.053,0.75
4115.392,5878.760,0.75
4122.933,5897.282,0.75
4130.977,5915.592,0.75
4139.535,5933.668,0.75
4148.638,5951.475,0.75
4158.178,5969.052,0.75
4168.106,5986.413,0.75
4178.377,6003.574,0.75
4188.956,6020.546,0.75
4199.812,6037.343,0.75
4210.919,6053.974,0.75
4222.267,6070.443,0.75
4233.860,6086.740,0.75
4245.653,6102.893,0.75
4257.630,6118.910,0.75
4269.774,6134.800,0.75
4282.070,6150.574,0.75
4294.557,6166.197,0.75
4307.174,6181.714,0.75
4319.911,6197.134,0.75
4332.761,6212.460,0.75
4345.768,6227.652,0.75
4358.887,6242.748,0.75
4372.109,6257.754,0.75
4385.434,6272.668,0.75
4398.913,6287.444,0.75
4412.489,6302.130,0.75
4426.159,6316.729,0.75
4439.918,6331.244,0.75
4453.797,6345.644,0.75
4467.748,6359.975,0.75
4481.765,6374.241,0.75
4495.844,6388.446,0.75
4509.999,6402.575,0.75
4524.194,6416.664,0.75
4538.425,6430.717,0.75
4552.696,6444.729,0.75
4567.007,6458.700,0.75
4581.345,6472.644,0.75
4595.716,6486.553,0.75
4610.130,6500.418,0.75
4624.570,6514.255,0.75
4639.042,6528.060,0.75
4653.556,6541.820,0.75
4668.092,6555.557,0.75
4682.665,6569.255,0.75
4697.273,6582.916,0.75
4711.899,6596.556,0.75
4726.572,6610.147,0.75
4741.264,6623.717,0.75
4755.983,6637.258,0.75
4770.735,6650.763,0.75
4785.502,6664.251,0.75
4800.309,6677.695,0.75
4815.136,6691.117,0.75
4829.988,6704.512,0.75
4844.882,6717.860,0.75
4859.803,6731.179,0.75
4874.757,6744.459,0.75
4889.772,6757.670,0.75
4904.843,6770.818,0.75
4919.987,6783.882,0.75
4935.222,6796.839,0.75
4950.563,6809.670,0.75
4966.014,6822.369,0.75
4981.564,6834.947,0.75
4997.188,6847.432,0.75
5012.856,6859.863,0.75
5028.543,6872.269,0.75
5044.254,6884.645,0.75
5059.998,6896.979,0.75
5075.781,6909.262,0.75
5091.611,6921.487,0.75
5107.490,6933.645,0.75
5123.425,6945.731,0.75
5139.441,6957.710,0.75
5155.537,6969.581,0.75
5171.721,6981.331,0.75
5188.009,6992.937,0.75
5204.409,7004.384,0.75
5220.965,7015.604,0.75
5237.585,7026.729,0.75
5254.285,7037.734,0.75
5271.042,7048.651,0.75
5287.844,7059.501,0.75
5304.667,7070.316,0.75
5321.540,7081.055,0.75
5338.412,7091.793,0.75
5355.310,7102.492,0.75
5372.230,7113.155,0.75
5389.151,7123.818,0.75
5406.075,7134.475,0.75
5423.027,7145.088,0.75
5439.979,7155.701,0.75
5456.931,7166.314,0.75
4789.475,6214.779,0.7
4800.966,6231.148,0.7
4812.633,6247.392,0.7
4824.436,6263.538,0.7
4836.348,6279.603,0.7
4848.352,6295.600,0.7
4860.437,6311.536,0.7
4872.596,6327.415,0.7
4884.830,6343.237,0.7
4897.177,6358.971,0.7
4909.711,6374.556,0.7
4922.558,6389.884,0.7
4935.777,6404.892,0.7
4949.341,6419.588,0.7
4963.282,6433.928,0.7
4977.590,6447.901,0.7
4992.220,6461.538,0.7
5007.169,6474.823,0.7
5022.360,6487.831,0.7
5037.751,6500.602,0.7
5053.323,6513.152,0.7
5069.089,6525.457,0.7
5085.037,6537.527,0.7
5101.176,6549.337,0.7
5117.530,6560.849,0.7
5134.118,6572.022,0.7
5150.968,6582.795,0.7
5168.029,6593.229,0.7
5185.294,6603.324,0.7
5202.741,6613.102,0.7
5220.316,6622.648,0.7
5238.024,6631.943,0.7
5255.850,6641.011,0.7
5273.785,6649.861,0.7
5291.837,6658.470,0.7
5309.988,6666.868,0.7
5328.226,6675.076,0.7
5346.541,6683.110,0.7
5364.924,6690.989,0.7
5383.370,6698.720,0.7
5401.880,6706.294,0.7
5420.451,6713.718,0.7
5439.087,6720.975,0.7
5457.799,6728.036,0.7
5476.631,6734.771,0.7
5495.592,6741.131,0.7
5514.737,6746.913,0.7
5534.073,6752.018,0.7
5553.589,6756.381,0.7
5573.254,6760.018,0.7
5593.036,6762.948,0.7
5612.911,6765.167,0.7
5632.856,6766.625,0.7
5652.845,6767.218,0.7
5672.841,6766.901,0.7
5692.807,6765.749,0.7
5712.726,6763.964,0.7
5732.582,6761.582,0.7
5752.356,6758.586,0.7
5772.018,6754.935,0.7
5791.535,6750.569,0.7
5810.856,6745.408,0.7
5829.928,6739.393,0.7
5848.666,6732.410,0.7
5866.952,6724.320,0.7
5884.647,6715.010,0.7
5901.550,6704.332,0.7
5917.370,6692.112,0.7
5931.804,6678.286,0.7
5944.558,6662.895,0.7
5955.758,6646.334,0.7
5965.535,6628.894,0.7
5973.890,6610.731,0.7
5980.771,6591.959,0.7
5986.189,6572.713,0.7
5990.308,6553.146,0.7
5993.381,6533.387,0.7
5995.600,6513.513,0.7
5997.059,6493.567,0.7
5997.860,6473.584,0.7
5998.112,6453.587,0.7
5997.808,6433.590,0.7
5997.044,6413.605,0.7
5995.835,6393.642,0.7
5994.195,6373.710,0.7
5992.098,6353.821,0.7
5989.417,6334.003,0.7
5986.140,6314.274,0.7
5982.081,6294.693,0.7
5977.288,6275.277,0.7
5971.665,6256.085,0.7
5965.491,6237.063,0.7
5958.825,6218.207,0.7
5951.871,6199.455,0.7
5944.733,6180.772,0.7
5937.432,6162.153,0.7
5929.837,6143.651,0.7
5921.821,6125.329,0.7
5913.268,6107.252,0.7
5904.099,6089.479,0.7
5894.255,6072.072,0.7
5883.876,6054.976,0.7
5872.955,6038.223,0.7
5861.657,6021.720,0.7
5850.026,6005.450,0.7
5838.091,5989.402,0.7
5825.927,5973.527,0.7
5813.537,5957.827,0.7
5800.878,5942.344,0.7
5787.949,5927.085,0.7
5774.731,5912.077,0.7
5761.106,5897.437,0.7
5747.058,5883.203,0.7
5732.488,5869.505,0.7
5717.445,5856.327,0.7
5701.963,5843.668,0.7
5686.115,5831.469,0.7
5669.956,5819.685,0.7
5653.517,5808.295,0.7
5636.827,5797.276,0.7
5619.936,5786.567,0.7
5602.884,5776.116,0.7
5585.710,5765.867,0.7
5568.422,5755.812,0.7
5551.018,5745.958,0.7
5533.493,5736.321,0.7
5515.822,5726.955,0.7
5497.992,5717.896,0.7
5479.973,5709.220,0.7
5461.735,5701.013,0.7
5443.261,5693.355,0.7
5424.509,5686.404,0.7
5405.531,5680.100,0.7
5386.301,5674.609,0.7
5366.889,5669.801,0.7
5347.312,5665.714,0.7
5327.631,5662.162,0.7
5307.876,5659.043,0.7
5288.075,5656.230,0.7
5268.253,5653.571,0.7
5248.409,5651.078,0.7
5228.530,5648.882,0.7
5208.607,5647.142,0.7
5188.635,5646.119,0.7
5168.639,5646.221,0.7
5148.699,5647.704,0.7
5128.888,5650.425,0.7
5109.218,5654.034,0.7
5089.651,5658.170,0.7
5070.147,5662.598,0.7
5050.679,5667.181,0.7
5031.226,5671.824,0.7
5011.777,5676.486,0.7
4992.342,5681.205,0.7
4972.925,5686.002,0.7
4953.541,5690.925,0.7
4934.198,5696.011,0.7
4914.919,5701.330,0.7
4895.744,5707.013,0.7
4876.754,5713.282,0.7
4858.047,5720.346,0.7
4839.807,5728.539,0.7
4822.312,5738.221,0.7
4805.756,5749.432,0.7
4790.229,5762.030,0.7
4775.672,5775.740,0.7
4761.970,5790.306,0.7
4749.181,5805.679,0.7
4737.466,5821.884,0.7
4727.027,5838.937,0.7
4718.085,5856.820,0.7
4710.611,5875.366,0.7
4704.458,5894.392,0.7
4699.475,5913.759,0.7
4695.533,5933.364,0.7
4692.765,5953.167,0.7
4691.442,5973.116,0.7
4692.143,5993.093,0.7
4695.041,6012.869,0.7
4699.745,6032.303,0.7
4705.522,6051.449,0.7
4711.995,6070.371,0.7
4719.147,6089.047,0.7
4726.981,6107.447,0.7
4735.494,6125.543,0.7
4744.740,6143.276,0.7
4754.585,6160.684,0.7
4764.992,6177.761,0.7
4775.808,6194.584,0.7
5184.579,6287.573,0.65
5169.768,6274.133,0.65
5155.103,6260.535,0.65
5140.571,6246.794,0.65
5126.160,6232.926,0.65
5111.856,6218.947,0.65
5097.642,6204.878,0.65
5083.484,6190.752,0.65
5069.331,6176.621,0.65
5055.148,6162.519,0.65
5041.196,6148.192,0.65
5028.181,6133.010,0.65
5015.653,6117.420,0.65
5003.295,6101.695,0.65
4991.165,6085.794,0.65
4979.763,6069.367,0.65
4969.693,6052.099,0.65
4961.570,6033.839,0.65
4955.682,6014.740,0.65
4952.123,5995.074,0.65
4951.194,5975.118,0.65
4953.383,5955.264,0.65
4958.547,5935.961,0.65
4965.952,5917.396,0.65
4975.546,5899.867,0.65
4987.459,5883.829,0.65
5001.406,5869.515,0.65
5016.893,5856.875,0.65
5033.886,5846.369,0.65
5052.584,5839.400,0.65
5072.242,5835.772,0.65
5092.120,5833.589,0.65
5112.086,5832.462,0.65
5132.082,5832.206,0.65
5152.078,5832.599,0.65
5172.059,5833.447,0.65
5192.023,5834.643,0.65
5211.971,5836.093,0.65
5231.898,5837.787,0.65
5251.800,5839.762,0.65
5271.662,5842.108,0.65
5291.463,5844.914,0.65
5311.192,5848.192,0.65
5330.842,5851.912,0.65
5350.393,5856.124,0.65
5369.851,5860.746,0.65
5389.211,5865.763,0.65
5408.462,5871.182,0.65
5427.590,5877.020,0.65
5446.577,5883.301,0.65
5465.396,5890.070,0.65
5484.004,5897.399,0.65
5502.416,5905.208,0.65
5520.637,5913.452,0.65
5538.675,5922.089,0.65
5556.531,5931.097,0.65
5574.188,5940.489,0.65
5591.674,5950.196,0.65
5608.896,5960.362,0.65
5625.712,5971.187,0.65
5641.888,5982.942,0.65
5657.293,5995.691,0.65
5671.772,6009.480,0.65
5685.316,6024.191,0.65
5698.076,6039.589,0.65
5710.214,6055.482,0.65
5721.841,6071.754,0.65
5733.011,6088.343,0.65
5743.700,6105.246,0.65
5753.954,6122.416,0.65
5763.742,6139.857,0.65
5773.010,6157.578,0.65
5781.789,6175.548,0.65
5789.957,6193.802,0.65
5797.567,6212.297,0.65
5804.603,6231.017,0.65
5811.145,6249.916,0.65
5817.269,6268.955,0.65
5822.972,6288.124,0.65
5828.331,6307.393,0.65
5833.282,6326.769,0.65
5837.703,6346.273,0.65
5841.422,6365.923,0.65
5844.197,6385.726,0.65
5845.591,6405.671,0.65
5845.196,6425.657,0.65
5842.605,6445.476,0.65
5837.778,6464.874,0.65
5830.900,6483.644,0.65
5822.184,6501.635,0.65
5811.733,6518.676,0.65
5799.576,6534.542,0.65
5785.565,6548.791,0.65
5769.679,6560.910,0.65
5752.248,6570.676,0.65
5733.584,6577.800,0.65
5714.046,6581.950,0.65
5694.105,6583.251,0.65
5674.134,6582.332,0.65
5654.291,6579.869,0.65
5634.670,6576.020,0.65
5615.352,6570.854,0.65
5596.398,6564.480,0.65
5577.777,6557.191,0.65
5559.468,6549.145,0.65
5541.395,6540.582,0.65
5523.531,6531.591,0.65
5505.877,6522.194,0.65
5488.414,6512.445,0.65
5471.144,6502.361,0.65
5454.077,6491.934,0.65
5437.225,6481.166,0.65
5420.577,6470.083,0.65
5404.118,6458.721,0.65
5387.820,6447.129,0.65
5371.632,6435.383,0.65
5355.521,6423.533,0.65
5339.457,6411.619,0.65
5323.430,6399.655,0.65
5307.452,6387.626,0.65
5291.539,6375.511,0.65
5275.721,6363.271,0.65
5260.005,6350.902,0.65
5244.402,6338.391,0.65
5228.926,6325.723,0.65
5213.591,6312.885,0.65
8077.876,7159.216,0.7
8067.848,7141.912,0.7
8057.820,7124.608,0.7
8047.791,7107.304,0.7
8037.763,7090.000,0.7
8027.711,7072.709,0.7
8017.631,7055.435,0.7
8007.551,7038.161,0.7
7997.471,7020.887,0.7
7987.381,7003.619,0.7
7977.233,6986.385,0.7
7967.084,6969.151,0.7
7956.935,6951.918,0.7
7946.719,6934.723,0.7
7936.478,6917.544,0.7
7926.229,6900.370,0.7
7915.865,6883.265,0.7
7905.496,6866.163,0.7
7894.975,6849.154,0.7
7884.366,6832.200,0.7
7873.624,6815.330,0.7
7862.757,6798.540,0.7
7851.830,6781.789,0.7
7840.857,6765.068,0.7
7829.833,6748.380,0.7
7818.749,6731.732,0.7
7807.613,6715.120,0.7
7796.429,6698.539,0.7
7785.200,6681.989,0.7
7773.911,6665.480,0.7
7762.530,6649.033,0.7
7751.040,6632.663,0.7
7739.396,6616.403,0.7
7727.565,6600.278,0.7
7715.521,6584.311,0.7
7703.221,6568.540,0.7
7690.695,6552.949,0.7
7677.940,6537.545,0.7
7664.989,6522.304,0.7
7651.860,6507.217,0.7
7638.570,6492.272,0.7
7625.101,6477.488,0.7
7611.474,6462.848,0.7
7597.653,6448.393,0.7
7583.636,6434.127,0.7
7569.401,6420.078,0.7
7554.917,6406.287,0.7
7540.159,6392.791,0.7
7525.085,6379.647,0.7
7509.607,6366.982,0.7
7493.692,6354.874,0.7
7477.291,6343.431,0.7
7460.394,6332.737,0.7
7443.025,6322.827,0.7
7425.217,6313.729,0.7
7406.987,6305.511,0.7
7388.337,6298.298,0.7
7369.266,6292.286,0.7
7349.784,6287.793,0.7
7329.992,6284.976,0.7
7310.019,6284.138,0.7
7290.063,6285.289,0.7
7270.330,6288.489,0.7
7251.093,6293.915,0.7
7232.772,6301.895,0.7
7215.532,6312.018,0.7
7199.106,6323.422,0.7
7183.407,6335.809,0.7
7168.450,6349.082,0.7
7154.388,6363.299,0.7
7141.371,6378.477,0.7
7129.444,6394.524,0.7
7118.647,6411.352,0.7
7109.094,6428.916,0.7
7100.991,6447.192,0.7
7094.509,6466.105,0.7
7089.544,6485.474,0.7
7085.721,6505.103,0.7
7082.926,6524.904,0.7
7081.231,6544.828,0.7
7080.755,6564.819,0.7
7081.594,6584.798,0.7
7083.574,6604.697,0.7
7086.546,6624.472,0.7
7090.388,6644.097,0.7
7094.999,6663.557,0.7
7100.318,6682.835,0.7
7106.335,6701.907,0.7
7113.087,6720.730,0.7
7120.573,6739.275,0.7
7128.581,6757.601,0.7
7136.808,6775.831,0.7
7145.010,6794.071,0.7
7153.187,6812.323,0.7
7161.487,6830.520,0.7
7170.085,6848.577,0.7
7179.097,6866.430,0.7
7188.832,6883.899,0.7
7199.387,6900.883,0.7
7210.665,6917.398,0.7
7222.457,6933.551,0.7
7234.481,6949.533,0.7
7246.577,6965.461,0.7
7258.647,6981.407,0.7
7270.662,6997.396,0.7
7282.622,7013.426,0.7
7294.542,7029.486,0.7
7306.409,7045.585,0.7
7318.252,7061.701,0.7
7330.065,7077.839,0.7
7341.861,7093.991,0.7
7353.630,7110.161,0.7
7365.399,7126.332,0.7
7377.133,7142.528,0.7
7388.864,7158.726,0.7
9054.109,2800.909,0.75
9034.708,2805.769,0.75
9015.308,2810.629,0.75
8995.907,2815.489,0.75
8976.507,2820.349,0.75
8957.106,2825.208,0.75
8937.706,2830.068,0.75
8918.305,2834.928,0.75
8898.905,2839.788,0.75
8879.504,2844.648,0.75
8860.104,2849.508,0.75
8840.705,2854.375,0.75
8821.311,2859.263,0.75
8801.918,2864.152,0.75
8782.525,2869.040,0.75
8763.131,2873.929,0.75
8743.738,2878.817,0.75
8724.344,2883.705,0.75
8704.951,2888.594,0.75
8685.558,2893.482,0.75
8666.166,2898.379,0.75
8646.781,2903.300,0.75
8627.396,2908.221,0.75
8608.011,2913.143,0.75
8588.626,2918.064,0.75
8569.241,2922.985,0.75
8549.856,2927.906,0.75
8530.471,2932.828,0.75
8511.094,2937.781,0.75
8491.718,2942.739,0.75
8472.343,2947.697,0.75
8452.967,2952.656,0.75
8433.591,2957.614,0.75
8414.216,2962.572,0.75
8394.849,2967.564,0.75
8375.483,2972.562,0.75
8356.118,2977.560,0.75
8336.752,2982.558,0.75
8317.387,2987.557,0.75
8298.031,2992.593,0.75
8278.676,2997.628,0.75
8259.320,3002.664,0.75
8239.965,3007.702,0.75
8220.616,3012.764,0.75
8201.267,3017.825,0.75
8181.918,3022.887,0.75
8162.569,3027.947,0.75
8143.220,3033.006,0.75
8123.868,3038.057,0.75
8104.509,3043.082,0.75
8085.151,3048.106,0.75
8065.785,3053.102,0.75
8046.418,3058.094,0.75
8027.048,3063.074,0.75
8007.677,3068.050,0.75
7988.307,3073.032,0.75
7968.938,3078.016,0.75
7949.578,3083.033,0.75
7930.222,3088.069,0.75
7910.881,3093.163,0.75
7891.558,3098.319,0.75
7872.246,3103.522,0.75
7852.971,3108.859,0.75
7833.717,3114.269,0.75
7814.486,3119.761,0.75
7795.296,3125.394,0.75
7776.124,3131.089,0.75
7756.982,3136.885,0.75
7737.873,3142.787,0.75
7718.781,3148.746,0.75
7699.730,3154.832,0.75
7680.701,3160.987,0.75
7661.695,3167.214,0.75
7642.729,3173.562,0.75
7623.780,3179.960,0.75
7604.868,3186.466,0.75
7585.984,3193.052,0.75
7567.119,3199.696,0.75
7548.296,3206.455,0.75
7529.488,3213.255,0.75
7510.707,3220.131,0.75
7491.950,3227.073,0.75
7473.208,3234.054,0.75
7454.494,3241.111,0.75
7435.796,3248.207,0.75
7417.111,3255.339,0.75
7398.449,3262.532,0.75
7379.799,3269.754,0.75
7361.160,3277.008,0.75
7342.537,3284.301,0.75
7323.939,3291.657,0.75
7305.369,3299.083,0.75
7286.833,3306.594,0.75
7268.336,3314.201,0.75
7249.899,3321.952,0.75
7231.510,3329.816,0.75
7213.164,3337.779,0.75
7194.861,3345.841,0.75
7176.617,3354.036,0.75
7158.400,3362.291,0.75
7140.222,3370.629,0.75
7122.077,3379.043,0.75
7103.950,3387.492,0.75
7085.864,3396.031,0.75
7067.786,3404.585,0.75
7049.750,3413.229,0.75
7031.723,3421.890,0.75
7013.733,3430.629,0.75
6995.759,3439.399,0.75
6977.819,3448.240,0.75
6959.905,3457.134,0.75
6942.022,3466.089,0.75
6924.188,3475.140,0.75
6906.378,3484.240,0.75
6888.648,3493.496,0.75
6870.973,3502.854,0.75
6853.361,3512.330,0.75
6835.844,3521.982,0.75
6818.432,3531.821,0.75
6801.119,3541.834,0.75
6783.916,3552.033,0.75
6766.822,3562.415,0.75
6749.830,3572.964,0.75
6732.925,3583.651,0.75
6716.093,3594.452,0.75
6699.330,3605.362,0.75
6682.639,3616.380,0.75
6666.029,3627.520,0.75
6649.498,3638.778,0.75
6633.053,3650.160,0.75
6616.700,3661.674,0.75
6600.451,3673.334,0.75
6584.320,3685.157,0.75
6568.322,3697.159,0.75
6552.469,3709.353,0.75
6536.775,3721.750,0.75
6521.249,3734.356,0.75
6505.897,3747.174,0.75
6490.731,3760.213,0.75
6475.746,3773.459,0.75
6460.934,3786.897,0.75
6446.295,3800.524,0.75
6431.835,3814.341,0.75
6417.563,3828.350,0.75
6403.488,3842.559,0.75
6389.627,3856.976,0.75
6375.999,3871.614,0.75
6362.631,3886.489,0.75
6349.571,3901.635,0.75
6336.835,3917.056,0.75
6324.417,3932.733,0.75
6312.317,3948.656,0.75
6300.526,3964.810,0.75
6289.030,3981.176,0.75
6277.822,3997.740,0.75
6266.843,4014.457,0.75
6256.070,4031.307,0.75
6245.487,4048.277,0.75
6235.083,4065.358,0.75
6224.851,4082.542,0.75
6214.791,4099.828,0.75
6204.917,4117.220,0.75
6195.284,4134.747,0.75
6185.917,4152.418,0.75
6176.873,4170.255,0.75
6168.303,4188.325,0.75
6160.203,4206.611,0.75
6152.781,4225.181,0.75
6145.959,4243.980,0.75
6139.760,4262.994,0.75
6134.100,4282.176,0.75
6128.841,4301.471,0.75
6123.912,4320.854,0.75
6119.323,4340.320,0.75
6115.068,4359.862,0.75
6111.231,4379.490,0.75
6107.776,4399.189,0.75
6104.781,4418.963,0.75
6102.255,4438.802,0.75
6100.297,4458.705,0.75
6098.882,4478.653,0.75
6098.144,4498.639,0.75
6097.992,4518.637,0.75
6098.450,4538.630,0.75
6099.404,4558.607,0.75
6100.750,4578.561,0.75
6102.485,4598.485,0.75
6104.513,4618.382,0.75
6106.795,4638.251,0.75
6109.378,4658.084,0.75
6112.244,4677.877,0.75
6115.475,4697.614,0.75
6119.031,4717.295,0.75
6122.932,4736.910,0.75
6127.163,4756.457,0.75
6131.660,4775.945,0.75
6136.421,4795.370,0.75
6141.427,4814.733,0.75
6146.646,4834.040,0.75
6152.087,4853.285,0.75
6157.766,4872.462,0.75
6163.659,4891.574,0.75
6169.797,4910.608,0.75
6176.173,4929.564,0.75
6182.786,4948.439,0.75
6189.655,4967.222,0.75
6196.760,4985.918,0.75
6204.128,5004.511,0.75
6211.748,5023.002,0.75
6219.631,5041.383,0.75
6227.797,5059.639,0.75
6236.265,5077.758,0.75
6245.148,5095.676,0.75
6254.479,5113.365,0.75
6264.252,5130.814,0.75
6274.463,5148.009,0.75
6285.063,5164.969,0.75
6296.026,5181.696,0.75
