X÷·,Y÷·,Z÷·
2894.152,5306.538,0.6
2910.222,5318.443,0.6
2925.952,5330.793,0.6
2941.344,5343.563,0.6
2956.481,5356.634,0.6
2971.434,5369.916,0.6
2986.159,5383.449,0.6
3000.610,5397.275,0.6
3014.705,5411.463,0.6
3028.345,5426.089,0.6
3041.492,5441.159,0.6
3054.152,5456.641,0.6
3066.333,5472.502,0.6
3078.000,5488.746,0.6
3089.058,5505.409,0.6
3099.366,5522.545,0.6
3108.756,5540.200,0.6
3117.024,5558.406,0.6
3123.704,5577.248,0.6
3128.450,5596.666,0.6
3131.314,5616.452,0.6
3132.853,5636.390,0.6
3133.215,5656.383,0.6
3132.020,5676.340,0.6
3129.060,5696.113,0.6
3124.391,5715.554,0.6
3118.199,5734.566,0.6
3110.721,5753.111,0.6
3102.292,5771.247,0.6
3093.074,5788.993,0.6
3083.010,5806.274,0.6
3071.821,5822.843,0.6
3059.034,5838.205,0.6
3044.546,5851.976,0.6
3028.675,5864.132,0.6
3011.515,5874.379,0.6
2993.109,5882.167,0.6
2973.979,5887.979,0.6
2954.520,5892.594,0.6
2934.893,5896.432,0.6
2915.127,5899.470,0.6
2895.233,5901.507,0.6
2875.266,5902.612,0.6
2855.270,5902.985,0.6
2835.272,5902.809,0.6
2815.283,5902.152,0.6
2795.317,5901.006,0.6
2775.390,5899.301,0.6
2755.526,5896.983,0.6
2735.738,5894.083,0.6
2716.026,5890.700,0.6
2696.383,5886.942,0.6
2676.800,5882.881,0.6
2657.273,5878.555,0.6
2637.806,5873.970,0.6
2618.390,5869.175,0.6
2599.046,5864.096,0.6
2579.781,5858.724,0.6
2560.649,5852.897,0.6
2541.682,5846.558,0.6
2523.000,5839.423,0.6
2504.701,5831.358,0.6
2486.827,5822.392,0.6
2469.360,5812.653,0.6
2452.180,5802.415,0.6
2435.263,5791.747,0.6
2418.669,5780.584,0.6
2402.335,5769.045,0.6
2386.258,5757.149,0.6
2370.514,5744.817,0.6
2355.205,5731.949,0.6
2340.473,5718.427,0.6
2326.414,5704.207,0.6
2313.134,5689.256,0.6
2300.452,5673.793,0.6
2288.367,5657.858,0.6
2276.695,5641.618,0.6
2265.349,5625.149,0.6
2254.320,5608.464,0.6
2243.718,5591.507,0.6
2233.695,5574.201,0.6
2224.491,5556.449,0.6
2216.666,5538.050,0.6
2210.640,5518.990,0.6
2206.280,5499.476,0.6
2203.098,5479.733,0.6
2200.643,5459.885,0.6
2198.717,5439.979,0.6
2197.300,5420.030,0.6
2196.570,5400.045,0.6
2196.657,5380.046,0.6
2197.500,5360.065,0.6
2199.117,5340.133,0.6
2202.670,5320.465,0.6
2208.160,5301.238,0.6
2215.122,5282.498,0.6
2224.095,5264.636,0.6
2235.011,5247.890,0.6
2247.375,5232.176,0.6
2260.920,5217.469,0.6
2275.884,5204.217,0.6
2292.286,5192.789,0.6
2309.704,5182.971,0.6
2327.814,5174.497,0.6
2346.514,5167.419,0.6
2365.642,5161.587,0.6
2385.047,5156.753,0.6
2404.669,5152.894,0.6
2424.467,5150.080,0.6
2444.388,5148.317,0.6
2464.361,5147.308,0.6
2484.353,5146.744,0.6
2504.351,5146.474,0.6
2524.350,5146.575,0.6
2544.339,5147.231,0.6
2564.293,5148.562,0.6
2584.177,5150.698,0.6
2603.861,5154.191,0.6
1566.714,4083.890,0.55
1549.901,4073.059,0.55
1533.125,4062.170,0.55
1516.369,4051.251,0.55
1499.621,4040.319,0.55
1482.870,4029.392,0.55
1466.104,4018.487,0.55
1449.311,4007.625,0.55
1432.490,3996.805,0.55
1415.665,3985.993,0.55
1398.859,3975.150,0.55
1382.105,3964.228,0.55
1365.411,3953.215,0.55
1348.777,3942.109,0.55
1332.200,3930.921,0.55
1315.669,3919.663,0.55
1299.181,3908.343,0.55
1282.732,3896.967,0.55
1266.319,3885.538,0.55
1249.941,3874.059,0.55
1233.599,3862.529,0.55
1217.296,3850.944,0.55
1201.034,3839.301,0.55
1184.807,3827.610,0.55
1168.613,3815.874,0.55
1152.451,3804.093,0.55
1136.321,3792.268,0.55
1120.225,3780.397,0.55
1104.165,3768.478,0.55
1088.145,3756.505,0.55
1072.172,3744.468,0.55
1056.262,3732.350,0.55
1040.434,3720.123,0.55
1024.729,3707.741,0.55
1009.167,3695.178,0.55
993.765,3682.419,0.55
978.484,3669.516,0.55
963.320,3656.476,0.55
948.275,3643.299,0.55
933.368,3629.965,0.55
918.632,3616.444,0.55
904.099,3602.704,0.55
889.833,3588.688,0.55
875.814,3574.424,0.55
862.029,3559.934,0.55
848.437,3545.262,0.55
834.993,3530.455,0.55
821.695,3515.517,0.55
808.548,3500.445,0.55
795.580,3485.219,0.55
782.857,3469.789,0.55
770.576,3454.005,0.55
758.980,3437.712,0.55
748.261,3420.831,0.55
738.542,3403.354,0.55
729.769,3385.385,0.55
722.025,3366.949,0.55
715.394,3348.083,0.55
709.783,3328.889,0.55
705.090,3309.449,0.55
701.293,3289.815,0.55
698.578,3270.003,0.55
696.954,3250.071,0.55
696.240,3230.086,0.55
696.389,3210.088,0.55
697.531,3190.123,0.55
699.913,3170.269,0.55
703.523,3150.600,0.55
708.201,3131.158,0.55
714.083,3112.047,0.55
721.479,3093.472,0.55
730.575,3075.670,0.55
741.301,3058.801,0.55
753.504,3042.965,0.55
767.048,3028.257,0.55
781.952,3014.934,0.55
798.291,3003.422,0.55
815.975,2994.109,0.55
834.566,2986.754,0.55
853.672,2980.857,0.55
873.086,2976.061,0.55
892.682,2972.068,0.55
912.412,2968.796,0.55
932.242,2966.204,0.55
952.139,2964.187,0.55
972.083,2962.693,0.55
992.059,2961.721,0.55
1012.053,2961.281,0.55
1032.052,2961.356,0.55
1052.046,2961.847,0.55
1072.029,2962.659,0.55
1092.001,2963.721,0.55
1111.961,2964.979,0.55
1131.910,2966.403,0.55
1151.845,2968.015,0.55
1171.762,2969.829,0.55
1191.660,2971.851,0.55
1211.531,2974.118,0.55
1231.359,2976.729,0.55
1251.122,2979.793,0.55
1270.791,2983.413,0.55
1290.338,2987.642,0.55
1309.768,2992.379,0.55
1329.108,2997.475,0.55
1348.390,3002.783,0.55
1367.648,3008.183,0.55
1386.892,3013.627,0.55
1406.129,3019.099,0.55
1425.362,3024.584,0.55
1444.596,3030.069,0.55
1463.829,3035.554,0.55
1483.057,3041.056,0.55
1502.276,3046.592,0.55
1521.480,3052.177,0.55
1540.667,3057.821,0.55
1559.824,3063.567,0.55
1578.938,3069.454,0.55
1597.989,3075.541,0.55
1616.961,3081.868,0.55
1635.828,3088.503,0.55
1654.580,3095.456,0.55
1673.223,3102.699,0.55
1691.769,3110.184,0.55
1710.239,3117.856,0.55
1728.653,3125.661,0.55
1747.022,3133.572,0.55
1765.347,3141.583,0.55
1783.618,3149.717,0.55
1801.829,3157.986,0.55
1819.976,3166.393,0.55
1838.053,3174.949,0.55
1856.048,3183.677,0.55
1873.971,3192.551,0.55
1891.840,3201.536,0.55
1909.665,3210.606,0.55
1927.460,3219.734,0.55
1945.237,3228.899,0.55
1963.005,3238.080,0.55
1980.772,3247.264,0.55
1998.538,3256.449,0.55
2016.300,3265.641,0.55
2034.058,3274.843,0.55
2051.808,3284.059,0.55
2069.549,3293.292,0.55
2087.278,3302.547,0.55
2104.994,3311.829,0.55
2122.693,3321.144,0.55
2140.369,3330.501,0.55
2158.016,3339.913,0.55
2175.625,3349.396,0.55
2193.186,3358.966,0.55
2210.689,3368.643,0.55
2228.120,3378.449,0.55
2245.463,3388.410,0.55
2262.697,3398.558,0.55
2279.814,3408.903,0.55
2296.831,3419.410,0.55
2313.759,3430.061,0.55
2330.598,3440.852,0.55
2347.380,3451.732,0.55
2364.120,3462.675,0.55
2380.816,3473.686,0.55
2397.445,3484.798,0.55
2413.981,3496.048,0.55
2430.401,3507.466,0.55
2446.682,3519.082,0.55
2462.792,3530.934,0.55
2478.699,3543.055,0.55
2494.377,3555.473,0.55
2509.818,3568.184,0.55
2525.029,3581.169,0.55
2540.019,3594.409,0.55
2554.793,3607.889,0.55
2569.356,3621.598,0.55
2583.702,3635.532,0.55
2597.819,3649.699,0.55
2611.670,3664.126,0.55
2625.207,3678.848,0.55
2638.371,3693.903,0.55
2651.064,3709.358,0.55
2663.162,3725.281,0.55
2674.393,3741.827,0.55
2684.668,3758.982,0.55
2694.090,3776.622,0.55
2702.873,3794.589,0.55
2711.054,3812.838,0.55
2718.544,3831.380,0.55
2725.111,3850.269,0.55
2730.899,3869.413,0.55
2736.197,3888.697,0.55
2740.822,3908.153,0.55
2744.538,3927.803,0.55
2747.294,3947.610,0.55
2749.141,3967.522,0.55
2750.063,3987.498,0.55
2750.041,4007.496,0.55
2749.079,4027.471,0.55
2747.231,4047.384,0.55
2744.681,4067.220,0.55
2741.701,4086.996,0.55
2738.224,4106.691,0.55
2733.865,4126.207,0.55
2728.068,4145.341,0.55
2720.572,4163.875,0.55
2711.560,4181.723,0.55
2701.251,4198.857,0.55
2689.698,4215.175,0.55
2676.901,4230.538,0.55
2662.976,4244.888,0.55
2648.031,4258.169,0.55
2632.001,4270.116,0.55
2615.077,4280.769,0.55
2597.704,4290.676,0.55
2580.093,4300.153,0.55
2562.197,4309.081,0.55
2543.972,4317.313,0.55
2525.384,4324.682,0.55
2506.437,4331.078,0.55
2487.194,4336.519,0.55
2467.708,4341.013,0.55
2448.025,4344.549,0.55
2428.197,4347.151,0.55
2408.276,4348.906,0.55
2388.304,4349.948,0.55
2368.311,4350.429,0.55
2348.311,4350.474,0.55
2328.317,4350.027,0.55
2308.342,4349.037,0.55
2288.403,4347.490,0.55
2268.514,4345.390,0.55
2248.694,4342.725,0.55
2228.949,4339.544,0.55
2209.284,4335.898,0.55
2189.682,4331.930,0.55
2170.136,4327.693,0.55
2150.634,4323.258,0.55
2131.170,4318.662,0.55
2111.743,4313.909,0.55
2092.355,4309.000,0.55
2073.003,4303.949,0.55
2053.696,4298.729,0.55
2034.432,4293.355,0.55
2015.215,4287.814,0.55
1996.040,4282.131,0.55
1976.911,4276.292,0.55
1957.832,4270.293,0.55
1938.815,4264.099,0.55
1919.883,4257.654,0.55
1901.069,4250.868,0.55
1882.404,4243.685,0.55
1863.877,4236.151,0.55
1845.447,4228.384,0.55
1827.064,4220.507,0.55
1808.733,4212.509,0.55
1790.485,4204.324,0.55
1772.358,4195.874,0.55
1754.382,4187.106,0.55
1736.532,4178.085,0.55
1718.760,4168.912,0.55
1701.009,4159.697,0.55
1683.250,4150.499,0.55
1665.505,4141.273,0.55
1647.808,4131.955,0.55
1630.230,4122.416,0.55
1612.876,4112.477,0.55
1595.747,4102.153,0.55
5596.392,5894.534,0.65
5584.187,5878.690,0.65
5571.924,5862.890,0.65
5559.605,5847.135,0.65
5547.234,5831.420,0.65
5534.814,5815.744,0.65
5522.343,5800.108,0.65
5509.812,5784.520,0.65
5497.205,5768.994,0.65
5484.476,5753.568,0.65
5471.486,5738.362,0.65
5458.000,5723.595,0.65
5443.847,5709.466,0.65
5429.246,5695.798,0.65
5414.460,5682.331,0.65
5399.563,5668.986,0.65
5384.565,5655.756,0.65
5369.489,5642.613,0.65
5354.335,5629.562,0.65
5339.096,5616.609,0.65
5323.775,5603.754,0.65
5308.362,5591.009,0.65
5292.832,5578.406,0.65
5277.192,5565.941,0.65
5261.435,5553.624,0.65
5245.546,5541.477,0.65
5229.498,5529.542,0.65
5213.297,5517.816,0.65
5196.932,5506.319,0.65
5180.387,5495.082,0.65
5163.643,5484.146,0.65
5146.716,5473.494,0.65
5129.607,5463.137,0.65
5112.323,5453.075,0.65
5094.849,5443.347,0.65
5077.202,5433.936,0.65
5059.391,5424.839,0.65
5041.419,5416.066,0.65
5023.289,5407.623,0.65
5005.003,5399.522,0.65
4986.578,5391.744,0.65
4968.032,5384.259,0.65
4949.371,5377.066,0.65
4930.580,5370.216,0.65
4911.663,5363.726,0.65
4892.584,5357.731,0.65
4873.311,5352.396,0.65
4853.814,5347.948,0.65
4834.117,5344.489,0.65
4814.282,5341.946,0.65
4794.356,5340.269,0.65
4774.372,5339.496,0.65
4754.378,5339.848,0.65
4734.455,5341.523,0.65
4714.753,5344.898,0.65
4695.513,5350.312,0.65
4677.134,5358.153,0.65
4660.060,5368.527,0.65
4644.646,5381.239,0.65
4631.007,5395.849,0.65
4619.256,5412.019,0.65
4609.688,5429.561,0.65
4602.990,5448.379,0.65
4599.848,5468.101,0.65
4600.273,5488.068,0.65
4603.923,5507.710,0.65
4610.270,5526.660,0.65
4618.680,5544.797,0.65
4628.561,5562.181,0.65
4639.385,5578.997,0.65
4650.765,5595.443,0.65
4662.614,5611.553,0.65
4675.223,5627.074,0.65
4688.710,5641.838,0.65
4702.988,5655.840,0.65
4717.738,5669.346,0.65
4732.758,5682.551,0.65
4747.930,5695.582,0.65
4763.181,5708.521,0.65
4778.464,5721.422,0.65
4793.754,5734.314,0.65
4809.032,5747.221,0.65
4824.286,5760.156,0.65
4839.503,5773.134,0.65
4854.673,5786.167,0.65
4869.787,5799.266,0.65
4884.837,5812.438,0.65
4899.820,5825.685,0.65
4914.734,5839.012,0.65
4929.569,5852.425,0.65
4944.331,5865.919,0.65
4959.019,5879.493,0.65
4973.630,5893.150,0.65
4988.162,5906.891,0.65
5002.613,5920.718,0.65
5016.984,5934.627,0.65
5031.284,5948.610,0.65
5045.517,5962.660,0.65
5059.697,5976.764,0.65
5073.836,5990.910,0.65
5087.942,6005.088,0.65
5102.027,6019.287,0.65
5116.106,6033.491,0.65
5130.190,6047.691,0.65
5144.239,6061.926,0.65
5158.188,6076.259,0.65
5171.933,6090.787,0.65
5185.464,6105.514,0.65
5198.759,6120.455,0.65
5211.850,6135.575,0.65
5224.790,6150.825,0.65
5237.601,6166.183,0.65
5250.291,6181.642,0.65
5262.862,6197.196,0.65
5275.310,6212.850,0.65
5287.620,6228.613,0.65
5299.769,6244.499,0.65
5311.741,6260.520,0.65
5323.528,6276.677,0.65
5335.122,6292.974,0.65
5346.571,6309.373,0.65
5357.902,6325.854,0.65
5369.169,6342.378,0.65
5380.402,6358.925,0.65
5391.584,6375.507,0.65
5402.687,6392.142,0.65
5413.690,6408.843,0.65
5424.550,6425.638,0.65
5435.312,6442.495,0.65
5446.080,6459.349,0.65
5456.989,6476.112,0.65
5468.207,6492.669,0.65
5479.870,6508.915,0.65
5492.033,6524.790,0.65
5504.714,6540.254,0.65
5517.920,6555.272,0.65
5531.639,6569.823,0.65
5545.792,6583.953,0.65
5560.275,6597.745,0.65
5574.988,6611.291,0.65
5589.870,6624.653,0.65
5605.046,6637.678,0.65
5620.696,6650.128,0.65
5636.948,6661.780,0.65
5653.700,6672.704,0.65
5670.847,6682.996,0.65
5688.279,6692.798,0.65
5706.011,6702.046,0.65
5724.095,6710.583,0.65
5742.605,6718.151,0.65
5761.552,6724.543,0.65
5780.904,6729.568,0.65
5800.628,6732.813,0.65
5820.585,6733.955,0.65
5840.565,6733.220,0.65
5860.309,6730.182,0.65
5878.914,6722.991,0.65
5895.460,6711.818,0.65
5909.919,6698.027,0.65
5922.446,6682.457,0.65
5932.604,6665.255,0.65
5939.985,6646.686,0.65
5945.002,6627.337,0.65
5947.826,6607.547,0.65
5949.016,6587.586,0.65
5949.142,6567.589,0.65
5948.164,6547.616,0.65
5945.306,6527.834,0.65
5940.379,6508.457,0.65
5934.449,6489.357,0.65
5928.111,6470.389,0.65
5921.410,6451.545,0.65
5914.380,6432.822,0.65
5907.043,6414.217,0.65
5899.409,6395.732,0.65
5891.488,6377.368,0.65
5883.300,6359.121,0.65
5874.877,6340.982,0.65
5866.253,6322.937,0.65
5857.451,6304.978,0.65
5848.463,6287.112,0.65
5839.295,6269.337,0.65
5829.980,6251.639,0.65
5820.520,6234.018,0.65
5810.916,6216.475,0.65
5801.106,6199.046,0.65
5791.134,6181.710,0.65
5781.007,6164.463,0.65
5770.726,6147.308,0.65
5760.295,6130.244,0.65
5749.686,6113.290,0.65
5738.942,6096.421,0.65
5728.069,6079.635,0.65
5717.072,6062.930,0.65
5705.957,6046.303,0.65
5694.730,6029.752,0.65
5683.392,6013.276,0.65
5671.937,5996.881,0.65
5660.361,5980.572,0.65
5648.663,5964.350,0.65
5636.847,5948.214,0.65
5624.922,5932.158,0.65
5612.899,5916.175,0.65
6593.849,7169.460,0.6
6585.564,7151.257,0.6
6577.279,7133.053,0.6
6568.993,7114.851,0.6
6560.669,7096.665,0.6
6552.345,7078.480,0.6
6543.998,7060.305,0.6
6535.611,7042.148,0.6
6527.206,7024.001,0.6
6518.726,7005.887,0.6
6510.191,6987.800,0.6
6501.584,6969.747,0.6
6492.840,6951.760,0.6
6484.004,6933.817,0.6
6475.084,6915.917,0.6
6466.092,6898.052,0.6
6457.060,6880.208,0.6
6448.011,6862.372,0.6
6438.940,6844.547,0.6
6429.850,6826.732,0.6
6420.747,6808.924,0.6
6411.621,6791.127,0.6
6402.487,6773.335,0.6
6393.329,6755.555,0.6
6384.164,6737.779,0.6
6374.977,6720.014,0.6
6365.779,6702.254,0.6
6356.565,6684.503,0.6
6347.332,6666.762,0.6
6338.092,6649.024,0.6
6328.823,6631.302,0.6
6319.553,6613.580,0.6
6310.248,6595.876,0.6
6300.937,6578.176,0.6
6291.600,6560.489,0.6
6282.232,6542.818,0.6
6272.863,6525.149,0.6
6263.423,6507.517,0.6
6253.982,6489.886,0.6
6244.490,6472.282,0.6
6234.959,6454.699,0.6
6225.417,6437.122,0.6
6215.778,6419.598,0.6
6206.139,6402.073,0.6
6196.418,6384.595,0.6
6186.653,6367.141,0.6
6176.857,6349.705,0.6
6166.943,6332.335,0.6
6157.029,6314.965,0.6
6146.981,6297.672,0.6
6136.895,6280.402,0.6
6126.736,6263.175,0.6
6116.460,6246.016,0.6
6106.175,6228.863,0.6
6095.720,6211.814,0.6
6085.264,6194.765,0.6
6074.683,6177.793,0.6
6064.064,6160.845,0.6
6053.361,6143.950,0.6
6042.592,6127.097,0.6
6031.764,6110.282,0.6
6020.857,6093.518,0.6
6009.898,6076.788,0.6
5998.865,6060.106,0.6
5987.772,6043.465,0.6
5976.622,6026.861,0.6
5965.392,6010.312,0.6
5954.122,5993.789,0.6
5942.761,5977.329,0.6
5931.331,5960.917,0.6
5919.828,5944.557,0.6
5908.234,5928.260,0.6
5896.535,5912.039,0.6
5884.725,5895.898,0.6
5872.805,5879.838,0.6
5860.795,5863.846,0.6
5848.723,5847.900,0.6
5836.594,5831.998,0.6
5824.366,5816.171,0.6
5811.956,5800.487,0.6
5799.347,5784.963,0.6
5786.512,5769.625,0.6
5773.437,5754.491,0.6
5760.104,5739.584,0.6
5746.571,5724.858,0.6
5732.864,5710.294,0.6
5718.999,5695.881,0.6
5704.982,5681.615,0.6
5690.816,5667.497,0.6
5676.497,5653.535,0.6
5662.008,5639.748,0.6
5647.280,5626.218,0.6
5632.274,5612.997,0.6
5616.988,5600.101,0.6
5601.435,5587.529,0.6
5585.647,5575.252,0.6
5569.665,5563.229,0.6
5553.531,5551.410,0.6
5537.284,5539.747,0.6
5520.948,5528.209,0.6
5504.541,5516.772,0.6
5488.052,5505.453,0.6
5471.505,5494.220,0.6
5454.911,5483.056,0.6
5438.271,5471.960,0.6
5421.562,5460.968,0.6
5404.812,5450.040,0.6
5388.018,5439.179,0.6
5371.170,5428.402,0.6
5354.255,5417.730,0.6
5337.287,5407.143,0.6
5320.264,5396.646,0.6
5303.171,5386.261,0.6
5286.000,5376.007,0.6
5268.767,5365.857,0.6
5251.472,5355.814,0.6
5234.109,5345.888,0.6
5216.662,5336.110,0.6
5199.158,5326.435,0.6
5181.601,5316.857,0.6
5163.984,5307.388,0.6
5146.310,5298.028,0.6
5128.597,5288.741,0.6
5110.846,5279.526,0.6
5093.048,5270.405,0.6
5075.211,5261.357,0.6
5057.343,5252.373,0.6
5039.442,5243.453,0.6
5021.506,5234.604,0.6
5003.529,5225.840,0.6
4985.503,5217.175,0.6
4967.415,5208.643,0.6
4949.251,5200.272,0.6
4931.004,5192.085,0.6
4912.670,5184.093,0.6
4894.254,5176.294,0.6
4875.751,5168.702,0.6
4857.169,5161.306,0.6
4838.531,5154.053,0.6
4819.847,5146.917,0.6
4801.109,5139.925,0.6
4782.329,5133.048,0.6
4763.520,5126.248,0.6
4744.669,5119.568,0.6
4725.781,5112.992,0.6
4706.868,5106.488,0.6
4687.908,5100.122,0.6
4668.911,5093.870,0.6
4649.881,5087.719,0.6
4630.796,5081.736,0.6
4611.653,5075.947,0.6
4592.455,5070.341,0.6
4573.196,5064.950,0.6
4553.870,5059.802,0.6
4534.474,5054.924,0.6
4515.008,5050.335,0.6
4495.475,5046.041,0.6
4475.881,5042.032,0.6
4456.237,5038.280,0.6
4436.547,5034.769,0.6
4416.810,5031.539,0.6
4397.037,5028.538,0.6
4377.232,5025.750,0.6
4357.402,5023.152,0.6
4337.555,5020.681,0.6
4317.685,5018.404,0.6
4297.787,5016.389,0.6
4277.860,5014.690,0.6
4257.902,5013.408,0.6
4237.920,5012.566,0.6
4217.925,5012.163,0.6
4197.926,5012.189,0.6
4177.931,5012.619,0.6
4157.948,5013.437,0.6
4137.986,5014.656,0.6
4118.054,5016.303,0.6
4098.164,5018.387,0.6
4078.331,5020.957,0.6
4058.574,5024.054,0.6
4038.908,5027.692,0.6
4019.371,5031.966,0.6
3999.956,5036.763,0.6
3980.669,5042.054,0.6
3961.535,5047.872,0.6
3942.533,5054.110,0.6
3923.715,5060.878,0.6
3905.129,5068.261,0.6
3886.817,5076.299,0.6
3868.912,5085.203,0.6
3851.439,5094.929,0.6
3834.562,5105.655,0.6
3818.248,5117.217,0.6
3802.615,5129.687,0.6
3787.770,5143.081,0.6
3773.865,5157.446,0.6
3761.250,5172.951,0.6
3750.331,5189.690,0.6
3741.385,5207.560,0.6
3734.418,5226.296,0.6
3729.191,5245.592,0.6
3725.520,5265.246,0.6
3723.362,5285.123,0.6
3722.827,5305.109,0.6
3724.139,5325.057,0.6
3727.365,5344.785,0.6
3732.836,5364.010,0.6
3740.681,5382.389,0.6
3750.848,5399.594,0.6
3762.947,5415.505,0.6
3776.743,5429.967,0.6
3792.168,5442.672,0.6
3809.066,5453.343,0.6
3827.015,5462.145,0.6
3845.606,5469.507,0.6
3864.595,5475.780,0.6
3883.808,5481.330,0.6
3903.134,5486.479,0.6
3922.510,5491.434,0.6
3941.912,5496.290,0.6
3961.317,5501.129,0.6
3980.717,5505.990,0.6
4000.103,5510.908,0.6
4019.465,5515.921,0.6
4038.786,5521.089,0.6
4058.054,5526.450,0.6
4077.256,5532.040,0.6
4096.379,5537.898,0.6
4115.400,5544.077,0.6
4134.328,5550.536,0.6
4153.161,5557.268,0.6
4171.889,5564.284,0.6
4190.519,5571.560,0.6
4209.049,5579.084,0.6
4227.479,5586.850,0.6
4245.810,5594.849,0.6
4264.042,5603.069,0.6
4282.180,5611.496,0.6
4300.228,5620.113,0.6
4318.193,5628.901,0.6
4336.084,5637.840,0.6
4353.906,5646.917,0.6
4371.650,5656.144,0.6
4389.322,5665.510,0.6
4406.922,5675.008,0.6
4424.446,5684.646,0.6
4441.885,5694.439,0.6
4459.223,5704.407,0.6
4476.445,5714.574,0.6
4493.542,5724.952,0.6
4510.509,5735.540,0.6
4527.349,5746.329,0.6
4544.073,5757.298,0.6
4560.697,5768.416,0.6
4577.247,5779.646,0.6
4593.744,5790.953,0.6
4610.188,5802.337,0.6
4626.575,5813.802,0.6
4642.897,5825.361,0.6
4659.143,5837.025,0.6
4675.300,5848.813,0.6
4691.352,5860.742,0.6
4707.281,5872.837,0.6
4723.064,5885.120,0.6
4738.693,5897.600,0.6
4754.179,5910.255,0.6
4769.528,5923.077,0.6
4784.737,5936.065,0.6
4799.820,5949.199,0.6
4814.793,5962.458,0.6
4829.647,5975.850,0.6
4844.359,5989.399,0.6
4858.914,6003.115,0.6
4873.308,6017.001,0.6
4887.524,6031.068,0.6
4901.532,6045.343,0.6
4915.256,6059.890,0.6
4928.675,6074.719,0.6
4941.746,6089.856,0.6
4954.435,6105.313,0.6
4966.702,6121.109,0.6
4978.536,6137.232,0.6
4989.977,6153.635,0.6
5001.061,6170.282,0.6
5011.814,6187.144,0.6
5022.254,6204.202,0.6
5032.389,6221.443,0.6
5042.217,6238.861,0.6
5051.729,6256.453,0.6
5060.907,6274.222,0.6
5069.735,6292.168,0.6
5078.212,6310.281,0.6
5086.348,6328.551,0.6
5094.157,6346.963,0.6
5101.655,6365.504,0.6
5108.859,6384.161,0.6
5115.832,6402.906,0.6
5122.594,6421.728,0.6
5129.141,6440.626,0.6
5135.461,6459.601,0.6
5141.535,6478.656,0.6
5147.316,6497.802,0.6
5152.811,6517.032,0.6
5157.995,6536.348,0.6
5162.869,6555.745,0.6
5167.429,6575.218,0.6
5171.736,6594.748,0.6
5175.848,6614.321,0.6
5179.800,6633.926,0.6
5183.653,6653.552,0.6
5187.441,6673.190,0.6
5191.126,6692.847,0.6
5194.696,6712.526,0.6
5198.116,6732.231,0.6
5201.360,6751.966,0.6
5204.424,6771.730,0.6
5207.264,6791.527,0.6
5209.920,6811.350,0.6
5212.402,6831.195,0.6
5214.708,6851.062,0.6
5216.883,6870.943,0.6
5218.944,6890.837,0.6
5220.883,6910.742,0.6
5222.687,6930.661,0.6
5224.358,6950.591,0.6
5225.888,6970.532,0.6
5227.359,6990.478,0.6
5228.735,7010.431,0.6
