X÷·,Y÷·,Z÷·
3321.528,4626.212,55
3312.573,4644.094,55
3303.198,4661.760,55
3293.387,4679.188,55
3283.023,4696.291,55
3271.951,4712.944,55
3259.996,4728.974,55
3247.137,4744.289,55
3233.790,4759.183,55
3220.244,4773.898,55
3206.593,4788.515,55
3192.884,4803.077,55
3179.130,4817.597,55
3165.335,4832.078,55
3151.500,4846.521,55
3137.619,4860.919,55
3123.677,4875.259,55
3109.646,4889.511,55
3095.455,4903.603,55
3081.065,4917.493,55
3066.536,4931.237,55
3052.168,4945.149,55
3037.929,4959.195,55
3023.721,4973.270,55
3009.520,4987.354,55
2995.459,5001.576,55
2981.751,5016.138,55
2968.635,5031.234,55
2956.313,5046.984,55
2944.915,5063.414,55
2934.610,5080.549,55
2925.751,5098.472,55
2918.635,5117.156,55
2913.016,5136.345,55
2908.677,5155.866,55
2905.513,5175.610,55
2903.717,5195.525,55
2903.345,5215.518,55
2904.071,5235.503,55
2905.697,5255.434,55
2908.656,5275.209,55
2913.047,5294.718,55
2918.353,5314.000,55
2924.201,5333.125,55
2930.391,5352.143,55
2937.094,5370.985,55
2944.748,5389.459,55
2953.516,5407.431,55
2963.468,5424.775,55
2974.487,5441.463,55
2986.215,5457.662,55
2998.502,5473.441,55
3011.385,5488.736,55
3024.898,5503.479,55
3038.870,5517.788,55
3053.087,5531.854,55
3067.457,5545.765,55
3081.986,5559.509,55
3096.737,5573.014,55
3111.748,5586.230,55
3126.988,5599.182,55
3142.348,5611.990,55
3157.768,5624.727,55
3173.281,5637.351,55
3188.940,5649.791,55
3204.803,5661.971,55
3220.922,5673.810,55
3237.339,5685.232,55
3254.054,5696.213,55
3271.056,5706.745,55
3288.294,5716.884,55
3305.714,5726.710,55
3323.274,5736.283,55
3340.943,5745.654,55
3358.701,5754.854,55
3376.542,5763.893,55
3394.466,5772.765,55
3412.491,5781.431,55
3430.619,5789.880,55
3448.785,5798.246,55
3466.962,5806.588,55
3485.224,5814.742,55
3503.633,5822.558,55
3522.201,5829.989,55
3540.873,5837.156,55
3559.600,5844.176,55
3578.377,5851.063,55
3597.283,5857.584,55
3616.359,5863.592,55
3635.551,5869.217,55
3654.794,5874.666,55
3674.045,5880.091,55
3693.278,5885.576,55
3712.484,5891.154,55
3731.654,5896.856,55
3750.775,5902.720,55
3769.825,5908.809,55
3788.791,5915.157,55
3807.683,5921.723,55
3826.516,5928.453,55
3845.306,5935.304,55
3864.065,5942.239,55
3882.797,5949.248,55
3901.503,5956.323,55
3920.185,5963.463,55
3938.838,5970.681,55
3957.459,5977.977,55
3976.041,5985.374,55
3994.584,5992.867,55
4013.088,6000.457,55
4031.561,6008.122,55
4050.016,6015.829,55
4068.464,6023.554,55
4086.920,6031.261,55
4105.377,6038.964,55
4123.799,6046.749,55
4142.143,6054.717,55
4160.373,6062.943,55
4178.483,6071.429,55
4196.505,6080.102,55
4214.471,6088.889,55
4232.411,6097.730,55
4250.347,6106.579,55
4268.291,6115.412,55
4286.242,6124.229,55
4304.202,6133.030,55
4322.170,6141.814,55
4340.144,6150.585,55
4358.108,6159.375,55
4376.041,6168.230,55
4393.917,6177.200,55
4411.704,6186.344,55
4429.362,6195.735,55
4446.852,6205.434,55
4464.150,6215.472,55
4481.254,6225.838,55
4498.201,6236.458,55
4515.045,6247.241,55
4531.838,6258.104,55
4548.618,6268.986,55
4565.418,6279.838,55
4582.230,6290.671,55
4599.030,6301.523,55
4615.784,6312.445,55
4632.432,6323.528,55
4648.905,6334.870,55
4665.115,6346.584,55
4681.042,6358.679,55
4696.740,6371.072,55
4712.296,6383.642,55
4727.774,6396.308,55
4743.165,6409.080,55
4758.424,6422.009,55
4773.529,6435.117,55
4788.495,6448.384,55
4803.341,6461.785,55
4818.049,6475.338,55
4832.592,6489.067,55
4846.990,6502.948,55
4861.304,6516.917,55
4875.562,6530.942,55
4889.772,6545.016,55
4903.856,6559.216,55
4917.631,6573.715,55
4930.948,6588.635,55
4943.938,6603.842,55
4956.813,6619.147,55
4969.582,6634.540,55
4982.052,6650.176,55
4994.051,6666.176,55
5005.626,6682.485,55
5016.885,6699.014,55
5028.088,6715.582,55
5039.603,6731.934,55
5051.307,6748.152,55
5062.556,6764.686,55
5073.005,6781.738,55
5082.944,6799.093,55
5092.606,6816.604,55
5101.936,6834.294,55
5110.820,6852.212,55
5119.185,6870.377,55
5127.105,6888.742,55
5134.678,6907.253,55
5141.960,6925.880,55
5149.022,6944.591,55
5155.986,6963.339,55
5162.913,6982.102,55
5169.826,7000.869,55
5176.722,7019.642,55
5183.615,7038.417,55
5190.498,7057.195,55
5197.380,7075.974,55
5204.258,7094.754,55
5211.132,7113.536,55
5218.006,7132.317,55
250.856,4644.297,45
270.799,4645.808,45
290.737,4647.384,45
310.668,4649.042,45
330.592,4650.781,45
350.507,4652.625,45
370.413,4654.560,45
390.309,4656.600,45
410.192,4658.756,45
430.062,4661.033,45
449.914,4663.459,45
469.748,4666.028,45
489.565,4668.731,45
509.362,4671.569,45
529.145,4674.513,45
548.913,4677.550,45
568.664,4680.692,45
588.392,4683.978,45
608.089,4687.449,45
627.740,4691.167,45
647.346,4695.116,45
666.900,4699.317,45
686.406,4703.732,45
705.852,4708.405,45
725.242,4713.307,45
744.553,4718.510,45
763.772,4724.043,45
782.877,4729.958,45
801.879,4736.196,45
820.786,4742.717,45
839.634,4749.405,45
858.461,4756.153,45
877.282,4762.920,45
896.097,4769.701,45
914.908,4776.495,45
933.714,4783.301,45
952.509,4790.140,45
971.271,4797.066,45
989.975,4804.148,45
1008.586,4811.470,45
1027.084,4819.075,45
1045.486,4826.908,45
1063.831,4834.874,45
1082.157,4842.883,45
1100.452,4850.964,45
1118.665,4859.228,45
1136.758,4867.749,45
1154.702,4876.580,45
1172.468,4885.765,45
1190.116,4895.176,45
1207.671,4904.758,45
1225.189,4914.408,45
1242.704,4924.063,45
1260.250,4933.662,45
1277.843,4943.173,45
1295.465,4952.633,45
1313.104,4962.060,45
1330.745,4971.482,45
1348.376,4980.924,45
1365.986,4990.405,45
1383.558,4999.956,45
1401.064,5009.627,45
1418.489,5019.444,45
1435.785,5029.485,45
1452.887,5039.854,45
1469.752,5050.603,45
1486.446,5061.618,45
1503.108,5072.680,45
1519.909,5083.529,45
1536.954,5093.991,45
1554.164,5104.180,45
1571.476,5114.195,45
1588.853,5124.096,45
1606.249,5133.963,45
1623.634,5143.851,45
1640.982,5153.804,45
1658.282,5163.839,45
1675.532,5173.959,45
1692.735,5184.161,45
1709.900,5194.426,45
1727.033,5204.744,45
1744.138,5215.108,45
1761.216,5225.516,45
1778.265,5235.973,45
1795.281,5246.483,45
1812.265,5257.044,45
1829.212,5267.665,45
1846.115,5278.355,45
1862.965,5289.129,45
1879.748,5300.006,45
1896.461,5310.992,45
1913.102,5322.085,45
1929.677,5333.277,45
1946.195,5344.554,45
1962.669,5355.894,45
1979.118,5367.271,45
1995.560,5378.659,45
2012.009,5390.035,45
2028.475,5401.387,45
2044.968,5412.700,45
2061.494,5423.964,45
2078.061,5435.168,45
2094.677,5446.301,45
2111.343,5457.357,45
2128.051,5468.349,45
2144.787,5479.299,45
2161.537,5490.228,45
2178.285,5501.159,45
2195.019,5512.113,45
2211.724,5523.111,45
2228.383,5534.177,45
2244.988,5545.326,45
2261.534,5556.560,45
2278.023,5567.879,45
2294.455,5579.280,45
2310.831,5590.761,45
2327.155,5602.317,45
2343.435,5613.935,45
2359.673,5625.611,45
2375.869,5637.344,45
2392.024,5649.135,45
2408.137,5660.982,45
2424.212,5672.882,45
2440.248,5684.834,45
2456.249,5696.833,45
2472.216,5708.876,45
2488.146,5720.969,45
2504.041,5733.108,45
2519.899,5745.294,45
2535.717,5757.534,45
2551.487,5769.833,45
2567.200,5782.207,45
2582.830,5794.685,45
2598.354,5807.295,45
873.780,3483.722,50
893.182,3478.869,50
912.697,3474.494,50
932.305,3470.561,50
952.001,3467.090,50
971.764,3464.022,50
991.589,3461.384,50
1011.457,3459.099,50
1031.364,3457.174,50
1051.300,3455.578,50
1071.257,3454.268,50
1091.230,3453.241,50
1111.218,3452.552,50
1131.215,3452.212,50
1151.215,3452.231,50
1171.211,3452.616,50
1191.197,3453.334,50
1211.172,3454.330,50
1231.130,3455.624,50
1251.066,3457.224,50
1270.969,3459.187,50
1290.825,3461.572,50
1310.632,3464.343,50
1330.401,3467.371,50
1350.151,3470.524,50
1369.879,3473.814,50
1389.571,3477.305,50
1409.215,3481.063,50
1428.782,3485.199,50
1448.256,3489.753,50
1467.635,3494.697,50
1486.925,3499.979,50
1506.156,3505.472,50
1525.338,3511.133,50
1544.490,3516.893,50
1563.615,3522.743,50
1582.714,3528.680,50
1601.784,3534.707,50
1620.823,3540.831,50
1639.827,3547.065,50
1658.787,3553.428,50
1677.695,3559.948,50
1696.541,3566.643,50
1715.324,3573.512,50
1734.044,3580.551,50
1752.704,3587.748,50
1771.322,3595.056,50
1789.910,3602.436,50
1808.483,3609.855,50
1827.043,3617.306,50
1845.585,3624.804,50
1864.105,3632.355,50
1882.600,3639.964,50
1901.067,3647.643,50
1919.508,3655.384,50
1937.923,3663.187,50
1956.310,3671.058,50
1974.670,3678.988,50
1993.005,3686.979,50
2011.308,3695.040,50
2029.585,3703.160,50
2047.851,3711.306,50
2066.120,3719.445,50
2084.411,3727.536,50
2102.733,3735.555,50
2121.095,3743.481,50
2139.501,3751.305,50
2157.942,3759.046,50
2176.404,3766.738,50
2194.872,3774.414,50
2213.336,3782.101,50
2231.784,3789.826,50
2250.204,3797.617,50
2268.584,3805.503,50
2286.911,3813.509,50
2305.184,3821.640,50
2323.407,3829.881,50
2341.588,3838.215,50
2359.734,3846.623,50
2377.855,3855.088,50
2395.958,3863.590,50
2414.052,3872.110,50
2432.140,3880.645,50
2450.215,3889.205,50
2468.272,3897.805,50
2486.300,3906.465,50
2504.290,3915.203,50
2522.226,3924.051,50
2540.067,3933.090,50
2557.792,3942.353,50
2575.350,3951.929,50
2592.687,3961.899,50
2609.772,3972.295,50
2626.638,3983.044,50
2643.372,3993.996,50
2660.119,4004.931,50
2676.891,4015.825,50
2693.476,4027.001,50
2709.536,4038.915,50
2724.727,4051.916,50
2738.957,4065.965,50
2752.296,4080.863,50
2764.777,4096.486,50
2776.205,4112.892,50
2785.754,4130.445,50
2792.568,4149.229,50
2797.017,4168.719,50
2800.025,4188.489,50
2802.051,4208.384,50
2803.056,4228.356,50
2802.749,4248.349,50
2801.075,4268.276,50
2798.339,4288.085,50
2794.184,4307.643,50
2788.323,4326.757,50
2780.836,4345.296,50
2771.724,4363.091,50
2761.068,4380.008,50
2748.897,4395.867,50
2735.401,4410.620,50
2720.863,4424.349,50
2705.481,4437.125,50
2689.265,4448.824,50
2672.314,4459.431,50
2654.830,4469.138,50
2637.000,4478.197,50
2618.908,4486.721,50
2600.582,4494.727,50
2582.047,4502.239,50
2563.339,4509.311,50
2544.512,4516.060,50
2525.598,4522.559,50
2506.625,4528.885,50
2487.611,4535.086,50
2468.559,4541.171,50
2449.468,4547.132,50
2430.333,4552.952,50
2411.149,4558.606,50
2391.904,4564.048,50
2372.592,4569.248,50
2353.214,4574.197,50
2333.780,4578.921,50
2314.305,4583.470,50
2294.795,4587.871,50
2275.258,4592.150,50
2255.699,4596.326,50
2236.113,4600.376,50
2216.504,4604.308,50
2196.861,4608.069,50
2177.180,4611.625,50
2157.453,4614.918,50
2137.675,4617.893,50
2117.855,4620.563,50
2098.022,4623.142,50
2078.214,4625.907,50
2058.475,4629.122,50
2038.841,4632.931,50
2019.308,4637.226,50
1999.859,4641.884,50
1980.472,4646.799,50
1961.137,4651.914,50
1941.881,4657.315,50
1922.736,4663.100,50
1903.742,4669.360,50
1885.004,4676.348,50
1866.774,4684.556,50
1849.492,4694.603,50
1833.234,4706.243,50
1818.060,4719.252,50
1805.490,4734.743,50
1797.457,4752.985,50
1794.246,4772.689,50
1793.722,4792.676,50
1795.212,4812.606,50
1800.102,4831.962,50
1808.457,4850.109,50
1818.981,4867.106,50
1830.839,4883.206,50
1843.581,4898.619,50
1856.858,4913.575,50
1870.415,4928.279,50
1884.117,4942.848,50
1897.890,4957.350,50
1911.753,4971.766,50
1925.748,4986.053,50
1939.919,5000.166,50
1954.319,5014.046,50
1969.006,5027.620,50
1984.022,5040.830,50
1999.370,5053.651,50
2015.022,5066.101,50
2030.898,5078.263,50
2046.892,5090.271,50
2062.932,5102.219,50
2078.968,5114.170,50
2094.966,5126.173,50
2110.919,5138.235,50
2126.836,5150.345,50
2142.727,5162.489,50
2158.599,5174.657,50
2174.459,5186.842,50
2190.311,5199.037,50
2206.159,5211.237,50
2222.006,5223.439,50
2237.849,5235.645,50
2253.684,5247.862,50
2269.505,5260.097,50
2285.305,5272.359,50
2301.076,5284.658,50
2316.815,5296.998,50
2332.518,5309.385,50
2348.179,5321.824,50
2363.792,5334.323,50
2379.351,5346.889,50
2394.852,5359.527,50
2410.310,5372.218,50
2425.731,5384.954,50
2441.120,5397.728,50
2456.483,5410.533,50
2471.826,5423.363,50
2487.153,5436.211,50
2502.474,5449.067,50
2517.795,5461.923,50
2533.116,5474.777,50
2548.441,5487.629,50
2563.768,5500.477,50
2579.099,5513.321,50
2594.434,5526.159,50
2609.774,5538.992,50
2625.119,5551.819,50
2640.470,5564.639,50
2655.829,5577.450,50
2671.195,5590.251,50
2686.565,5603.049,50
2701.931,5615.850,50
2717.287,5628.664,50
2732.624,5641.501,50
2747.930,5654.375,50
2763.189,5667.303,50
2778.371,5680.322,50
2793.450,5693.461,50
2808.409,5706.736,50
2823.198,5720.200,50
2837.814,5733.851,50
2852.225,5747.719,50
2866.427,5761.800,50
2880.394,5776.115,50
2894.122,5790.659,50
2907.614,5805.423,50
1906.564,4190.667,45
1886.969,4186.669,45
1867.519,4182.015,45
1848.190,4176.880,45
1828.932,4171.483,45
1809.716,4165.937,45
1790.525,4160.305,45
1771.346,4154.634,45
1752.182,4148.913,45
1733.071,4143.018,45
1714.045,4136.853,45
1695.094,4130.459,45
1676.205,4123.887,45
1657.376,4117.146,45
1638.610,4110.228,45
1619.919,4103.112,45
1601.310,4095.784,45
1582.791,4088.231,45
1564.373,4080.437,45
1546.086,4072.339,45
1528.022,4063.757,45
1510.319,4054.456,45
1493.173,4044.168,45
1476.650,4032.903,45
1460.617,4020.949,45
1444.860,4008.632,45
1429.343,3996.015,45
1414.421,3982.703,45
1400.438,3968.411,45
1387.715,3952.990,45
1376.496,3936.441,45
1366.746,3918.986,45
1358.888,3900.610,45
1353.761,3881.298,45
1350.970,3861.503,45
1350.650,3841.529,45
1354.527,3821.971,45
1364.712,3804.874,45
1378.448,3790.359,45
1394.355,3778.293,45
1412.464,3769.878,45
1431.553,3763.931,45
1451.021,3759.365,45
1470.726,3755.957,45
1490.543,3753.264,45
1510.417,3751.020,45
1530.338,3749.255,45
1550.300,3748.039,45
1570.288,3747.362,45
1590.287,3747.191,45
1610.284,3747.477,45
1630.272,3748.171,45
1650.242,3749.252,45
1670.191,3750.679,45
1690.109,3752.485,45
1709.983,3754.721,45
1729.797,3757.436,45
1749.543,3760.611,45
1769.214,3764.222,45
1788.783,3768.349,45
1808.218,3773.064,45
1827.554,3778.175,45
1846.854,3783.421,45
1866.139,3788.720,45
1885.419,3794.039,45
1904.677,3799.434,45
1923.872,3805.052,45
1942.949,3811.055,45
1961.876,3817.515,45
1980.689,3824.303,45
1999.447,3831.242,45
2018.121,3838.401,45
2036.626,3845.987,45
2054.914,3854.082,45
2073.053,3862.507,45
2091.115,3871.095,45
2109.110,3879.822,45
2126.883,3888.992,45
2144.216,3898.965,45
2160.990,3909.852,45
2177.201,3921.562,45
2192.863,3933.997,45
2208.015,3947.050,45
2222.639,3960.691,45
2236.633,3974.977,45
2250.008,3989.845,45
2262.847,4005.178,45
2275.041,4021.029,45
2286.271,4037.573,45
2296.083,4054.992,45
2304.138,4073.287,45
2309.491,4092.523,45
2311.268,4112.428,45
2310.390,4132.385,45
2304.734,4151.470,45
2292.745,4167.343,45
2276.634,4179.110,45
2258.471,4187.421,45
2239.277,4192.998,45
2219.655,4196.844,45
2199.842,4199.551,45
2179.927,4201.369,45
2159.959,4202.500,45
2139.971,4203.168,45
2119.975,4203.586,45
2099.977,4203.821,45
2079.977,4203.893,45
2059.977,4203.804,45
2039.979,4203.507,45
2019.988,4202.916,45
2000.016,4201.877,45
1980.078,4200.305,45
1960.180,4198.290,45
1940.326,4195.887,45
1197.163,2890.674,60
1213.809,2901.762,60
1230.570,2912.672,60
1247.425,2923.439,60
1264.345,2934.102,60
1281.322,2944.675,60
1298.346,2955.172,60
1315.408,2965.606,60
1332.489,2976.011,60
1349.569,2986.415,60
1366.632,2996.849,60
1383.666,3007.330,60
1400.665,3017.867,60
1417.626,3028.465,60
1434.548,3039.126,60
1451.428,3049.852,60
1468.267,3060.644,60
1485.068,3071.494,60
1501.841,3082.387,60
1518.596,3093.308,60
1535.345,3104.238,60
1552.099,3115.161,60
1568.870,3126.057,60
1585.674,3136.903,60
1602.531,3147.666,60
1619.446,3158.337,60
1636.411,3168.929,60
1653.412,3179.463,60
1670.422,3189.983,60
1687.417,3200.527,60
1704.372,3211.135,60
1721.288,3221.805,60
1738.179,3232.514,60
1755.061,3243.238,60
1771.951,3253.949,60
1788.862,3264.626,60
1805.816,3275.237,60
1822.830,3285.748,60
1839.909,3296.155,60
1857.075,3306.419,60
1874.328,3316.535,60
1891.696,3326.452,60
1909.184,3336.155,60
1926.798,3345.629,60
1944.515,3354.908,60
1962.297,3364.062,60
1980.100,3373.174,60
1997.912,3382.271,60
2015.763,3391.290,60
2033.681,3400.175,60
2051.680,3408.895,60
2069.756,3417.453,60
2087.916,3425.833,60
2106.147,3434.056,60
2124.461,3442.092,60
2142.862,3449.928,60
2161.356,3457.542,60
2179.932,3464.953,60
2198.568,3472.214,60
2217.248,3479.358,60
2235.950,3486.446,60
2254.665,3493.498,60
2273.408,3500.477,60
2292.197,3507.332,60
2311.040,3514.035,60
2329.947,3520.555,60
2348.929,3526.855,60
2367.977,3532.950,60
2387.101,3538.806,60
2406.284,3544.462,60
2425.521,3549.934,60
2444.808,3555.224,60
2464.133,3560.377,60
2483.486,3565.422,60
2502.863,3570.375,60
2522.261,3575.247,60
2541.677,3580.045,60
2561.110,3584.774,60
2580.559,3589.432,60
2600.026,3594.023,60
2619.503,3598.565,60
2638.988,3603.074,60
2658.475,3607.573,60
2677.959,3612.088,60
2697.434,3616.642,60
2716.899,3621.234,60
2736.360,3625.849,60
2755.817,3630.475,60
2775.276,3635.098,60
2794.738,3639.705,60
2814.208,3644.278,60
2833.688,3648.809,60
2853.180,3653.289,60
2872.686,3657.703,60
2892.208,3662.050,60
2911.746,3666.326,60
2931.298,3670.536,60
2950.860,3674.699,60
2970.429,3678.829,60
2990.003,3682.936,60
3009.576,3687.043,60
3029.145,3691.175,60
3048.703,3695.354,60
3068.248,3699.595,60
3087.778,3703.907,60
3107.287,3708.310,60
3126.778,3712.793,60
3146.250,3717.361,60
3165.694,3722.044,60
3185.110,3726.842,60
3204.487,3731.791,60
3223.811,3736.948,60
3243.072,3742.333,60
3262.265,3747.959,60
3281.386,3753.820,60
3300.446,3759.880,60
3319.458,3766.089,60
3338.432,3772.412,60
3357.381,3778.810,60
3376.318,3785.244,60
3395.250,3791.692,60
3414.178,3798.151,60
3433.104,3804.617,60
3452.028,3811.088,60
3470.949,3817.569,60
3489.863,3824.071,60
3508.764,3830.610,60
3527.641,3837.216,60
3546.476,3843.941,60
3565.255,3850.824,60
3583.970,3857.877,60
3602.610,3865.124,60
3621.158,3872.607,60
3639.609,3880.324,60
3657.956,3888.285,60
3676.196,3896.488,60
3694.309,3904.968,60
3712.341,3913.620,60
3730.372,3922.273,60
3748.426,3930.879,60
3766.431,3939.584,60
3784.299,3948.569,60
3801.914,3958.039,60
3819.207,3968.084,60
3836.187,3978.651,60
3852.922,3989.602,60
3869.435,4000.886,60
3885.716,4012.501,60
3901.700,4024.521,60
3917.280,4037.059,60
3932.485,4050.052,60
3947.496,4063.267,60
3962.468,4076.528,60
3977.176,4090.078,60
3991.189,4104.345,60
4004.642,4119.144,60
4017.830,4134.179,60
4030.898,4149.319,60
4043.693,4164.691,60
4056.086,4180.387,60
4068.085,4196.387,60
4079.694,4212.673,60
4090.737,4229.346,60
4101.006,4246.505,60
4110.509,4264.102,60
4119.560,4281.936,60
4128.443,4299.855,60
4137.138,4317.866,60
4145.415,4336.072,60
4153.081,4354.543,60
4160.056,4373.286,60
4166.281,4392.291,60
4171.648,4411.555,60
4175.874,4431.100,60
4178.664,4450.900,60
4180.284,4470.832,60
4181.250,4490.808,60
4181.220,4510.803,60
4179.482,4530.722,60
4176.766,4550.536,60
4173.759,4570.309,60
4170.264,4589.999,60
4165.602,4609.443,60
4159.312,4628.422,60
4151.778,4646.946,60
4143.241,4665.029,60
4133.745,4682.628,60
4123.317,4699.691,60
4112.100,4716.248,60
4100.339,4732.424,60
4088.221,4748.334,60
4075.751,4763.969,60
4062.658,4779.084,60
4048.565,4793.269,60
4033.399,4806.298,60
4017.244,4818.077,60
4000.127,4828.409,60
3982.374,4837.615,60
3964.397,4846.380,60
3946.439,4855.185,60
3928.459,4863.941,60
3910.136,4871.951,60
3891.385,4878.902,60
3872.413,4885.231,60
3853.372,4891.351,60
3834.317,4897.424,60
3815.257,4903.484,60
3796.194,4909.535,60
3777.128,4915.573,60
3758.056,4921.596,60
3738.979,4927.601,60
3719.892,4933.576,60
3700.797,4939.522,60
3681.691,4945.435,60
3662.575,4951.316,60
3643.452,4957.176,60
3624.352,4963.107,60
3605.339,4969.310,60
3586.477,4975.957,60
3567.762,4983.010,60
3549.185,4990.419,60
3530.852,4998.408,60
3513.134,5007.667,60
3496.476,5018.719,60
3480.731,5031.048,60
3465.681,5044.213,60
3451.775,5058.575,60
3439.581,5074.410,60
3429.326,5091.565,60
3421.295,5109.864,60
3415.938,5129.114,60
3413.210,5148.916,60
3412.484,5168.897,60
3412.930,5188.890,60
3414.107,5208.854,60
3416.379,5228.721,60
3420.071,5248.371,60
3425.305,5267.669,60
3432.022,5286.502,60
3440.073,5304.805,60
3449.661,5322.345,60
3461.329,5338.574,60
3474.438,5353.674,60
3488.335,5368.054,60
3502.938,5381.717,60
3518.319,5394.495,60
3534.340,5406.465,60
3550.751,5417.895,60
3567.349,5429.054,60
3584.058,5440.044,60
3600.827,5450.944,60
3617.657,5461.750,60
3634.576,5472.413,60
3651.602,5482.908,60
3668.723,5493.246,60
3685.935,5503.430,60
3703.233,5513.470,60
3720.619,5523.355,60
3738.101,5533.069,60
3755.681,5542.606,60
3773.353,5551.970,60
3791.101,5561.190,60
3808.900,5570.311,60
3826.733,5579.365,60
3844.586,5588.381,60
3862.454,5597.367,60
3880.349,5606.298,60
3898.283,5615.151,60
3916.265,5623.906,60
3934.306,5632.537,60
3952.391,5641.078,60
3970.498,5649.570,60
3988.603,5658.069,60
4006.677,5666.632,60
4024.700,5675.302,60
4042.636,5684.151,60
4060.490,5693.162,60
4078.273,5702.316,60
4095.996,5711.584,60
4113.686,5720.915,60
4131.354,5730.287,60
4149.011,5739.680,60
4166.660,5749.088,60
4184.303,5758.506,60
4201.945,5767.928,60
4219.587,5777.349,60
4237.228,5786.772,60
4254.856,5796.220,60
4272.459,5805.714,60
4290.011,5815.301,60
4307.491,5825.020,60
4324.861,5834.933,60
4342.094,5845.083,60
4359.179,5855.480,60
4376.130,5866.095,60
4392.959,5876.901,60
4409.654,5887.912,60
4426.198,5899.149,60
4442.552,5910.662,60
4458.682,5922.486,60
4474.587,5934.612,60
4490.262,5947.032,60
4505.782,5959.647,60
4521.168,5972.424,60
4536.476,5985.295,60
4551.733,5998.227,60
4566.967,6011.185,60
4582.193,6024.154,60
4597.426,6037.113,60
4612.686,6050.042,60
4627.984,6062.924,60
4643.318,6075.764,60
4658.668,6088.586,60
4674.006,6101.420,60
4689.305,6114.302,60
4704.551,6127.247,60
4719.722,6140.279,60
4734.814,6153.403,60
4749.833,6166.610,60
4764.772,6179.907,60
4779.619,6193.308,60
4794.377,6206.806,60
4809.039,6220.408,60
4823.591,6234.128,60
4838.068,6247.927,60
4852.486,6261.787,60
